"Season","Name","Team","WAR","playerid"
"1995","Tyler Green","PHI","0.8","1005014"
"1997","Eddie Gaillard","DET","0.0","1004431"
"2017","Daniel Norris","DET","1.4","13475"
"2004","Andy Good","ARI","-0.2","1690"
"1987","Dan Schatzeder","- - -","0.0","1011527"
"1927","Charlie Barnabe","CHW","0.1","1000557"
"1959","Art Fowler","LAD","0.3","1004268"
"1962","Ted Wills","- - -","0.0","1014054"
"1993","Denny Neagle","PIT","0.4","441"
"1989","Don August","MIL","-0.2","1000364"
"1977","Victor Bernal","SDP","-0.4","1000890"
"1990","Mike Flanagan","TOR","-0.1","1004133"
"1993","Jim Converse","SEA","0.3","1002549"
"2001","Sean Douglass","BAL","0.1","133"
"2016","Gonzalez Germen","COL","-0.2","5876"
"1990","Derek Lilliquist","- - -","0.4","1007607"
"1999","Jesus Pena","CHW","-0.3","1010146"
"1955","Art Ceccarelli","KCA","-0.1","1002096"
"2018","Sam Gaviglio","TOR","0.8","12778"
"2017","Austin Pruitt","TBR","0.6","15290"
"2018","Sal Romano","CIN","0.9","13690"
"1979","Catfish Hunter","NYY","0.4","1006199"
"2002","Joaquin Benoit","TEX","0.7","1437"
"2019","Taylor Clarke","ARI","-0.7","17611"
"1993","Jason Grimsley","CLE","0.5","602"
"2008","David Riske","MIL","-0.4","402"
"1963","Jim Owens","CIN","-0.4","1009923"
"1992","Tommy Greene","PHI","0.2","1005013"
"1894","George Harper","PHI","0.7","1005377"
"1989","Bob Forsch","HOU","-0.6","1004233"
"1985","Derek Botelho","CHC","-0.3","1001224"
"1886","Bones Ely","LOU","0.3","1003761"
"1910","George Chalmers","PHI","0.2","1002115"
"1936","Hal Kelleher","PHI","0.1","1006774"
"1943","Harry Shuman","PIT","0.1","1011944"
"1959","Al Cicotte","CLE","-0.2","1002235"
"1960","Bud Byerly","SFG","-0.1","1001789"
"1963","Fred Newman","LAA","-0.2","1009542"
"1965","Don Lee","- - -","-0.4","1007453"
"1970","Billy Wynne","CHW","-0.2","1014311"
"1973","Mike Garman","BOS","0.0","1004539"
"1987","Randy O'Neal","- - -","0.0","1009802"
"2009","Dan Giese","OAK","-0.3","2656"
"1998","Geremi Gonzalez","CHC","1.1","1711"
"2016","Dean Kiekhefer","STL","0.0","10529"
"2017","Tyler Pill","NYM","0.0","12751"
"2002","Dan Reichert","KCR","-0.1","624"
"1974","Dennis Leonard","KCR","0.1","1007531"
"1980","Rawly Eastwick","KCR","-0.2","1003648"
"1997","Bruce Ruffin","COL","0.2","1011294"
"2007","Matt Belisle","CIN","2.4","1837"
"1979","Paul Mitchell","- - -","0.7","1009009"
"2010","Aaron Harang","CIN","0.7","1451"
"1971","Chris Zachary","STL","1.6","1014404"
"2012","Will Smith","KCR","0.7","8048"
"2010","Javier Vazquez","NYY","0.0","801"
"1996","Aaron Sele","BOS","3.3","34"
"1889","Amos Rusie","IND","1.8","1011308"
"1954","Erv Palica","BRO","-0.1","1009967"
"1955","Bob Purkey","PIT","1.0","1010572"
"1966","Wade Blasingame","ATL","0.6","1001057"
"2013","Wade Davis","KCR","1.5","7441"
"1998","Heathcliff Slocumb","SEA","0.2","1012069"
"1995","Brad Radke","MIN","0.8","748"
"1998","James Baldwin","CHW","1.8","1064"
"1919","Socks Seibold","PHA","-0.2","1011728"
"2006","Juan Mateo","CHC","0.4","3753"
"2009","Vin Mazzaro","OAK","0.6","5231"
"1980","Skip Lockwood","BOS","-0.1","1007696"
"2006","Arthur Rhodes","PHI","0.7","1097"
"1993","Bobby Munoz","NYY","0.6","1009326"
"2009","Jason Grilli","- - -","0.4","521"
"2009","Brian Tallet","TOR","1.4","1646"
"1938","Buck Ross","PHA","1.0","1011224"
"1982","Dan Schatzeder","- - -","0.2","1011527"
"2002","Jeff Suppan","KCR","1.3","633"
"1997","Mark Guthrie","LAD","-1.0","876"
"1995","Armando Reynoso","COL","0.7","72"
"2009","Chris Jakubauskas","SEA","0.1","7831"
"1919","Fritz Coumbe","CLE","-0.1","1002675"
"1967","Tom Dukes","HOU","0.0","1003545"
"1970","Ed Phillips","BOS","0.0","1010291"
"1951","Red Munger","STL","0.2","1009320"
"2015","JC Ramirez","- - -","-0.2","8302"
"1982","Jim Wright","KCR","0.0","1014284"
"1979","Ray Burris","- - -","0.1","1001729"
"1996","Shawn Boskie","CAL","0.7","1001213"
"2020","Tyler Kinley","COL","0.2","18297"
"2001","Rodney Myers","SDP","-0.2","1511"
"2002","Justin Wayne","FLA","0.1","803"
"2004","Jeff Nelson","TEX","-0.1","1092"
"1928","Kent Greenfield","BSN","0.7","1005004"
"2003","Danny Graves","CIN","0.3","326"
"1941","Frank LaManna","BSN","-1.0","1007269"
"1950","Bud Podbielan","BRO","0.3","1010404"
"1953","Joe Black","BRO","0.0","1001019"
"2009","Kip Wells","- - -","0.0","1012"
"1991","Dave Eiland","NYY","0.2","1003714"
"2003","Kris Wilson","KCR","0.1","636"
"2005","Yhency Brazoban","LAD","-0.3","2150"
"1987","Steve Crawford","BOS","-0.6","1002749"
"1978","Randy Stein","MIL","-0.2","1012471"
"1970","Paul Doyle","- - -","-0.5","1003468"
"2017","Ian Krol","ATL","-0.3","10066"
"1987","Joe Niekro","- - -","1.7","1009582"
"2001","Mike Thurman","MON","1.5","852"
"2013","John Lannan","PHI","0.5","7080"
"1949","Elmer Riddle","PIT","-0.1","1010946"
"2000","Jimmy Haynes","MIL","1.4","329"
"1983","Matt Keough","- - -","-0.9","1006858"
"1947","Bill Zuber","BOS","-0.1","1014460"
"1990","Greg Mathews","STL","0.2","1008237"
"1956","Tom Hurd","BOS","0.2","1006217"
"1995","Scott Anderson","KCR","0.1","1000242"
"2005","Ismael Valdez","FLA","0.0","1283"
"2007","Mike Wood","TEX","-0.2","1806"
"1981","Bobby Castillo","LAD","-0.2","1002057"
"2011","Joe Beimel","PIT","-0.5","979"
"1945","Art Houtteman","DET","0.0","1006066"
"1951","George Zuverink","CLE","-0.1","1014466"
"1958","Bob Lemon","CLE","-0.4","1007517"
"1930","Art Herring","DET","0.5","1005726"
"1949","Tex Hughson","BOS","0.7","1006169"
"2006","Casey Fossum","TBD","0.4","188"
"1992","Eric Hillman","NYM","-0.4","1005830"
"2006","Jae Seo","- - -","0.0","895"
"1979","Mike Scott","NYM","0.3","1011691"
"2012","Chad Qualls","- - -","-0.4","2170"
"1949","Spec Shea","NYY","-0.4","1011841"
"1960","Ruben Gomez","PHI","0.0","1004827"
"2015","Chris Rusin","COL","1.0","9895"
"1975","Tom Griffin","HOU","-0.4","1005054"
"2018","Clayton Richard","SDP","0.6","3551"
"1993","Jaime Navarro","MIL","2.4","1009465"
"1985","Bruce Tanner","CHW","0.2","1012820"
"1891","Bob Barr","NYG","0.2","1000588"
"1906","Jim Moroney","BSN","-0.1","1009197"
"1946","Cuddles Marshall","NYY","0.0","1008135"
"1971","Jim Rooker","KCR","0.8","1011183"
"1973","Max Leon","ATL","-0.3","1007542"
"1983","Jay Pettibone","MIN","-0.5","1010250"
"2000","Dave Coggin","PHI","0.4","951"
"2005","Tim Stauffer","SDP","0.7","6432"
"2008","Esteban Loaiza","- - -","0.0","1310"
"2017","T.J. McFarland","ARI","0.2","3237"
"1997","Ricardo Jordan","NYM","0.1","1006616"
"2002","Dennys Reyes","- - -","0.2","444"
"1922","Jesse Winters","PHI","1.0","1014146"
"1929","Grady Adkins","CHW","-0.2","1000075"
"2004","Kyle Lohse","MIN","1.0","739"
"1997","Ramon Tatis","CHC","-1.3","1012840"
"2010","Tim Wakefield","BOS","1.2","219"
"1999","Rafael Roque","MIL","-0.3","1011191"
"1999","Pete Schourek","PIT","0.4","1011608"
"2014","Clay Buchholz","BOS","1.3","3543"
"2012","Randy Wells","CHC","-0.2","4535"
"1982","Bob James","- - -","0.1","1006345"
"1992","Mike Williams","PHI","0.0","1014"
"2006","Scott Elarton","KCR","-1.1","426"
"2002","Dave Mlicki","HOU","0.6","569"
"2019","Adam Warren","SDP","-0.8","9029"
"2019","Paul Fry","BAL","0.2","15832"
"1998","Carlos Almanzar","TOR","0.1","308"
"1902","Ike Butler","BAL","1.0","1001777"
"2017","Andrew Moore","SEA","0.0","17553"
"1971","Ken Brett","BOS","0.2","1001402"
"2000","Dennis Cook","NYM","-0.1","8"
"1997","Darren Holmes","COL","0.8","95"
"2009","Micah Owings","CIN","-0.2","4253"
"2017","Joe Biagini","TOR","1.4","13194"
"1898","Ralph Miller","BRO","0.2","1008922"
"1946","Bob Joyce","NYG","0.8","1006634"
"1977","Mario Soto","CIN","-0.2","1012289"
"2013","Clayton Mortensen","BOS","-0.2","3166"
"2003","Mark Corey","PIT","0.4","870"
"2000","Jesus Sanchez","FLA","0.8","1476"
"1979","Guy Hoffman","CHW","0.2","1005906"
"2008","David Robertson","NYY","0.2","8241"
"1982","Dan Boitano","TEX","-0.1","1001132"
"1963","Jim Coates","- - -","0.0","1002374"
"1925","Ed Stauffer","SLB","0.1","1012441"
"2010","Kyle Davies","KCR","1.7","3642"
"1985","Roy Smith","CLE","0.6","1012202"
"1966","Tug McGraw","NYM","-0.4","1008545"
"1939","Bill Trotter","SLB","1.3","1013193"
"2012","Francisco Liriano","- - -","1.5","3201"
"1961","Joe Nuxhall","KCA","1.4","1009665"
"2009","Carlos Villanueva","MIL","0.5","4138"
"1977","Stan Wall","LAD","0.1","1013564"
"1999","Jesse Orosco","BAL","0.0","667"
"1966","Bob Bruce","HOU","0.7","1001573"
"1988","Oil Can Boyd","BOS","-0.3","1001279"
"1957","Dick Littlefield","CHC","-0.7","1007661"
"2002","Darrell May","KCR","0.4","613"
"1993","Bob MacDonald","DET","-0.2","1007900"
"1962","Craig Anderson","NYM","-0.2","1000221"
"1940","Porter Vaughan","PHA","0.4","1013385"
"1961","Eddie Fisher","SFG","-0.4","1004085"
"2020","Kyle Gibson","TEX","0.1","10123"
"2019","Elvis Luciano","TOR","-0.2","20632"
"2002","Oswaldo Mairena","FLA","-0.3","528"
"2017","Jesse Chavez","LAA","0.2","5448"
"2006","Jeremy Accardo","- - -","0.7","6428"
"2000","Chris Holt","HOU","3.3","1005983"
"2005","Paul Quantrill","- - -","0.1","669"
"2002","Jeff Fassero","- - -","-0.1","279"
"1972","Ron Perranoski","- - -","-0.2","1010201"
"1995","Bill Wegman","MIL","-0.1","1013727"
"1976","John D'Acquisto","SFG","-0.9","1002919"
"2008","Bob Howry","CHC","0.3","237"
"1888","Hardie Henderson","PIT","-0.2","1005632"
"1931","Grant Bowler","CHW","0.0","1001260"
"2000","Kelvim Escobar","TOR","1.9","1298"
"1941","Bill Dietrich","CHW","0.6","1003289"
"1983","Ed Farmer","- - -","0.0","1003935"
"2004","Jimmy Gobble","KCR","0.8","1791"
"1926","Chet Falk","SLB","0.7","1003912"
"1966","Jim Dickson","KCA","-0.3","1003279"
"2005","Randy Messenger","FLA","-0.4","2658"
"2010","Sam Demel","ARI","0.0","868"
"2011","Ryan Perry","DET","0.2","8799"
"1996","John Cummings","- - -","0.1","1002874"
"1926","Augie Johns","DET","0.1","1006421"
"1991","Willie Fraser","- - -","-1.2","1004306"
"1979","Ross Grimsley","MON","0.2","1005071"
"1912","Bill Burns","DET","0.4","1001701"
"1945","Izzy Leon","PHI","-0.1","1007541"
"2003","Seth McClung","TBD","-0.2","1657"
"2000","Francisco Cordero","TEX","-0.4","1243"
"2011","J.A. Happ","HOU","0.7","7410"
"1996","Sterling Hitchcock","SEA","2.7","824"
"1948","Harry Taylor","BRO","-0.2","1012875"
"1996","Julian Tavarez","CLE","0.9","541"
"2000","Jose Mesa","SEA","0.4","961"
"1935","Flint Rhem","BSN","0.0","1010878"
"1943","Hugh East","NYG","-0.2","1003645"
"1979","Paul Hartzell","MIN","1.4","1005467"
"1937","Harry Kelley","PHA","2.2","1006773"
"1962","Mike Fornieles","BOS","-0.9","1004232"
"1934","Hank Johnson","BOS","1.1","1006461"
"1996","Ramon Morel","PIT","-0.1","1009162"
"2013","Anthony Bass","SDP","-0.1","7982"
"1893","Frank Donnelly","CHI","0.5","1003384"
"1954","Dave Cole","CHC","0.3","1002413"
"1986","Mike Loynd","TEX","0.5","1007798"
"1987","Tom Hume","- - -","-0.6","1006179"
"2012","Alfredo Aceves","BOS","0.0","5164"
"1997","Terrell Wade","ATL","0.3","1013474"
"1957","Chuck Stobbs","WAS","1.3","1012548"
"1973","Woodie Fryman","DET","1.7","1004381"
"2005","Ramon Ortiz","CIN","0.3","27"
"1939","Joe Haynes","WAS","1.6","1005534"
"2016","Andrew Bailey","- - -","0.0","1368"
"1954","Bud Podbielan","CIN","0.3","1010404"
"1984","Mark Davis","SFG","0.4","1003067"
"1987","Len Barker","MIL","0.3","1000546"
"2000","Jamie Brewington","CLE","0.5","1001411"
"2007","Kameron Loe","TEX","1.2","4422"
"1993","Ted Power","- - -","0.5","1010504"
"2003","Buddy Groom","BAL","0.0","143"
"2018","Wandy Peralta","CIN","0.0","14295"
"1977","Buzz Capra","ATL","-0.9","1001928"
"1992","Tim Leary","- - -","-0.2","1007438"
"1875","Bill Stearns","WSO","1.8","1012444"
"1909","Nick Altrock","- - -","0.5","1000191"
"2013","Luis Mendoza","KCR","0.2","3126"
"2011","Jordan Lyles","HOU","0.4","7593"
"2011","Jason Berken","BAL","-0.6","5673"
"1982","Mike Moore","SEA","0.4","1009122"
"1884","Barney McLaughlin","KCC","-0.5","1008607"
"1895","Tom McCreery","LOU","0.0","1008431"
"1898","Chick Fraser","- - -","0.9","1004305"
"1932","Carl Fischer","- - -","0.5","1004067"
"1992","Pat Hentgen","TOR","-0.3","145"
"1939","Elden Auker","BOS","1.5","1000366"
"2007","Armando Benitez","- - -","-0.1","865"
"2007","John Rheinecker","TEX","-0.2","2165"
"2002","Pedro Borbon","- - -","-0.4","1289"
"2006","Elizardo Ramirez","CIN","1.4","1946"
"1948","Don Black","CLE","-0.5","1001010"
"1969","Wade Blasingame","HOU","-0.2","1001057"
"1990","Andy Hawkins","NYY","0.0","1005514"
"1993","Bill Gullickson","DET","0.7","1005136"
"1986","Jay Baller","CHC","-0.2","1000492"
"2007","Aaron Sele","NYM","0.0","34"
"1940","Lefty Smoll","PHI","0.7","1012219"
"2016","Wade Miley","- - -","1.8","8779"
"1959","Al Schroll","- - -","0.5","1011617"
"2019","Richard Bleier","BAL","0.6","7803"
"2019","Robbie Erlin","SDP","0.5","10354"
"2006","Adam Loewen","BAL","1.8","2134"
"1993","Curtis Leskanic","COL","0.2","694"
"1991","Jeff Robinson","CAL","-0.1","1011072"
"1999","Mark Guthrie","- - -","-0.1","876"
"2000","Geraldo Guzman","ARI","1.0","1005159"
"2005","Sergio Mitre","CHC","-0.1","1773"
"2001","Ted Lilly","NYY","0.8","833"
"2005","Jim Brower","- - -","-0.8","313"
"1913","Ralph Comstock","DET","1.3","1002492"
"1987","Mark Knudson","MIL","0.8","1007065"
"2016","Edinson Volquez","KCR","1.7","3990"
"1987","Jeff Robinson","DET","1.7","1011073"
"2008","Mark Lowe","SEA","0.1","7416"
"1949","Red Embree","SLB","-0.1","1003763"
"1925","Art Decatur","- - -","1.3","1003122"
"1934","Roy Mahaffey","PHA","0.8","1007981"
"2009","Justin Lehr","CIN","-0.6","2163"
"1984","Bruce Kison","CAL","0.4","1006978"
"1969","Cisco Carlos","- - -","0.2","1001958"
"1999","Mike Oquist","OAK","1.5","1009828"
"2012","Fernando Rodriguez","HOU","0.3","7558"
"2014","Franklin Morales","COL","-0.4","5088"
"1954","Ted Gray","DET","-0.6","1004978"
"2019","Dillon Peters","LAA","-0.4","18790"
"2019","Bryan Shaw","COL","-0.2","8110"
"2019","Trevor Williams","PIT","0.9","16977"
"1993","Jeff Parrett","COL","0.5","1010019"
"1996","Paul Wilson","NYM","1.2","1234"
"1990","Bruce Ruffin","PHI","0.9","1011294"
"1977","Woodie Fryman","CIN","-0.3","1004381"
"1934","Luke Hamlin","DET","-0.6","1005280"
"1937","Al Williams","PHA","0.9","1013970"
"2017","Ian Kennedy","KCR","-0.1","6986"
"1994","Bob Tewksbury","STL","2.0","1012941"
"1960","Dick Donovan","CHW","-0.3","1003395"
"2014","Ricky Nolasco","MIN","1.3","3830"
"1986","Al Nipper","BOS","0.9","1009602"
"2000","John Wasdin","- - -","0.6","1768"
"1973","Jim McAndrew","NYM","0.1","1008328"
"1995","Steve Parris","PIT","0.4","1316"
"1983","Jay Howell","NYY","1.0","1006098"
"1911","Hank Griffin","- - -","0.4","1005042"
"1960","Don Larsen","KCA","0.5","1007359"
"2001","Denny Neagle","COL","2.3","441"
"1975","Tom Dettore","CHC","0.3","1003237"
"1999","Octavio Dotel","NYM","0.6","555"
"1997","Aaron Sele","BOS","0.8","34"
"2019","Reynaldo Lopez","CHW","2.3","16400"
"2019","Nick Pivetta","PHI","0.1","15454"
"2014","Juan Nicasio","COL","-0.4","7731"
"1945","Dick Barrett","PHI","1.1","1000594"
"2002","Joe Mays","MIN","0.5","740"
"1949","Dick Weik","WAS","-0.1","1013734"
"1962","Mike McCormick","SFG","-1.0","1008420"
"2000","Doug Davis","TEX","0.5","1244"
"1978","John Urrea","STL","0.8","1013301"
"1930","Ed Walsh","CHW","0.3","1013571"
"2002","Ryan Dempster","- - -","1.4","517"
"1930","Red Lucas","CIN","2.6","1007808"
"1975","Jim Perry","- - -","-0.2","1010213"
"2007","Josh Towers","TOR","0.6","1489"
"1998","Scott Eyre","CHW","-1.0","1300"
"1987","Ed Lynch","CHC","0.1","1007862"
"1978","Wayne Twitchell","MON","-1.5","1013244"
"1883","Billy Taylor","PIT","0.4","1012856"
"2001","Rocky Biddle","CHW","1.2","223"
"1940","Bob Klinger","PIT","1.6","1007007"
"1953","Bob Hall","PIT","1.2","1005237"
"2002","Julian Tavarez","FLA","1.0","541"
"1897","Bill Magee","LOU","0.0","1007963"
"1939","Bill Beckmann","PHA","1.2","1000755"
"1988","Jay Tibbs","BAL","0.8","1013055"
"1977","Jim Kaat","PHI","1.0","1006660"
"1937","Jake Wade","DET","0.7","1013472"
"1954","Alex Kellner","PHA","1.0","1006785"
"1935","Bill Dietrich","PHA","1.2","1003289"
"1936","Herman Fink","PHA","1.4","1004053"
"1941","Charley Root","CHC","0.9","1011188"
"1959","Ray Semproch","PHI","0.3","1011744"
"1911","Andy Coakley","NYH","0.2","1002372"
"1971","Rudy Arroyo","STL","-0.2","1000329"
"1930","Glenn Spencer","PIT","0.7","1012323"
"1907","Kid Durbin","CHC","-0.1","1003585"
"1934","Slick Castleman","NYG","-0.1","1002075"
"1973","Tom Buskey","NYY","0.0","1001759"
"1896","Malachi Kittridge","CHI","0.0","1006983"
"1913","Lee Dashner","CLE","0.1","1003000"
"1915","Gene Cocreham","BSN","0.0","1002387"
"1927","Jim Walkup","DET","0.0","1013540"
"1934","John Pomorski","CHW","0.0","1010428"
"1939","Frank Barrett","STL","0.1","1000595"
"1950","Harry Gumbert","PIT","0.0","1005141"
"1953","Bob Habenicht","SLB","0.0","1005174"
"1954","Dick Tomanek","CLE","-0.1","1013106"
"1955","George Spencer","NYG","-0.2","1012322"
"1957","Ed Blake","KCA","-0.2","1001035"
"1961","Mike Degerick","CHW","0.0","1003142"
"1962","Billy Macleod","BOS","0.0","1007930"
"1966","Grant Jackson","PHI","-0.1","1006298"
"1985","Bill Swaggerty","BAL","0.0","1012751"
"1989","Jeff Hamilton","LAD","0.1","1005275"
"2012","Lester Oliveros","MIN","0.0","9167"
"2018","Brandon Cumpton","TOR","0.0","11366"
"2019","Humberto Arteaga","KCR","-0.1","13595"
"2020","Drew Butera","COL","0.0","3411"
"1882","Harry Wheeler","CIN","0.0","1013837"
"1945","Earl Henry","CLE","-0.3","1005671"
"1967","Jim Hannan","WAS","-0.1","1005316"
"1932","Bump Hadley","- - -","1.3","1005186"
"2018","Brandon Mann","TEX","-0.1","5172"
"1922","Bill Bailey","STL","-0.3","1000418"
"1956","Tex Clevenger","WAS","-0.2","1002348"
"1969","Jeff James","PHI","0.0","1006350"
"1963","Mike Fornieles","- - -","0.2","1004232"
"1920","Mike Kircher","STL","0.4","1006965"
"1947","Mort Cooper","- - -","0.7","1002598"
"2000","Kirk Bullinger","PHI","0.2","552"
"2014","Shawn Camp","PHI","-0.1","1855"
"1883","Bill Gallagher","BAL","0.7","1004446"
"2017","Jandel Gustave","HOU","-0.1","14665"
"1994","Tom Bolton","BAL","-0.1","1001155"
"2004","Kameron Loe","TEX","0.0","4422"
"1912","Bun Troy","DET","0.0","1013199"
"1918","Buddy Napier","CHC","0.0","1009446"
"1919","Johnny Jones","NYG","0.0","1006570"
"1920","Joel Newkirk","CHC","-0.2","1009537"
"1924","Frank Wayenberg","CLE","0.0","1013689"
"1928","Emilio Palmero","BSN","0.1","1009972"
"1932","Lou Polli","SLB","0.1","1010424"
"1942","Frank LaManna","BSN","-0.1","1007269"
"1943","Lou Tost","BSN","-0.2","1013139"
"1950","Ed Albrecht","SLB","0.0","1000107"
"1955","Charlie Bishop","KCA","-0.3","1000990"
"1959","Billy Muffett","SFG","-0.2","1009286"
"1967","Johnny Klippstein","DET","0.0","1007013"
"1969","Charlie Walters","MIN","-0.1","1013584"
"2000","Jason Grilli","FLA","0.1","521"
"2004","Rosman Garcia","TEX","0.0","1691"
"2006","Justin Germano","CIN","0.1","1938"
"2011","Adam Wilk","DET","-0.1","8421"
"2013","Steven Wright","BOS","0.0","8185"
"1945","Jack Kraus","PHI","0.6","1007144"
"2013","Wade LeBlanc","- - -","0.1","5221"
"2011","Drew Pomeranz","COL","0.7","11426"
"2019","Locke St. John","TEX","0.1","16850"
"2003","Dan Serafini","CIN","-0.1","1812"
"1976","Doug Capilla","STL","0.1","1001926"
"1987","Manny Hernandez","HOU","0.4","1005708"
"1997","Mike Thurman","MON","-0.2","852"
"2002","Trey Hodges","ATL","-0.1","1608"
"2009","Chris Waters","BAL","-0.1","7015"
"1977","Gil Patterson","NYY","0.2","1010061"
"2000","Sean Spencer","MON","-0.1","1012327"
"2014","Chad Smith","DET","0.1","13604"
"2015","Dan Straily","HOU","0.1","9460"
"1965","Dave Eilers","- - -","-0.2","1003715"
"1982","Keith Creel","KCR","-0.6","1002758"
"2008","Eddie Bonine","DET","0.2","5890"
"2015","Tyler Olson","SEA","-0.4","14741"
"2009","Chris Tillman","BAL","-0.2","5279"
"1985","Tippy Martinez","BAL","-0.1","1008200"
"2014","Jhoulys Chacin","COL","0.3","2608"
"2020","Johnny Cueto","SFG","0.5","6893"
"1981","Rich Gale","KCR","-0.1","1004444"
"1994","Pete Harnisch","HOU","0.3","1005374"
"2001","Mark Gardner","SFG","-0.3","1004529"
"2000","Kent Bottenfield","- - -","0.9","1001226"
"2013","Aaron Harang","- - -","0.4","1451"
"2002","Tim Redding","HOU","0.7","573"
"2013","Cory Rasmus","- - -","-0.5","2413"
"1912","Steve White","- - -","-0.2","1013894"
"2018","Tanner Scott","BAL","0.7","17586"
"2012","Ubaldo Jimenez","CLE","0.9","3374"
"2015","Vinnie Pestano","LAA","-0.3","4782"
"1883","Joe Sommer","CIN","0.0","1012275"
"1884","Jack Glasscock","CLE","0.0","1004757"
"1884","Frank McLaughlin","KCC","0.0","1008610"
"1888","Mike Morrison","CLE","-0.3","1009221"
"1890","Tom Dowse","CLE","0.0","1003455"
"1891","Jack Leiper","COL","-0.4","1007499"
"1893","Tom Vickery","PHI","0.9","1013423"
"1894","Henry Fournier","CIN","0.2","1004263"
"1896","Tom Smith","LOU","0.2","1012210"
"1899","Heinie Peitz","CIN","0.1","1010131"
"1903","Peaches Graham","CHC","0.0","1004933"
"1903","John Lovett","STL","-0.1","1007776"
"1903","Jimmy Wiggs","CIN","0.0","1013932"
"1903","Snake Wiltse","NYH","0.1","1014117"
"1904","Billy Milligan","NYG","-0.1","1008942"
"1905","Moxie Manuel","WAS","0.0","1008087"
