"Name","Team","WAR","playerid"
"Kevin Correia","- - -","8.0","1767"
"Dennis Burns","PHA","1.9","1001704"
"Ed Wojna","- - -","0.7","1014183"
"Gonzalez Germen","- - -","-0.2","5876"
"Doug Crothers","- - -","-0.1","1002811"
"Carl Fischer","- - -","7.8","1004067"
"Alex Meyer","- - -","1.0","12833"
"David Clyde","- - -","4.1","1002367"
"Hub Pruett","- - -","6.2","1010551"
"Don Erickson","PHI","-0.3","1003805"
"Ralph Mauriello","LAD","0.2","1008279"
"Jimmy Pattison","BRO","0.0","1010073"
"Jim Mertz","WAS","0.2","1008795"
"Hub Andrews","NYG","0.0","1000252"
"Bob Scanlan","- - -","3.1","1011489"
"Seth Elledge","STL","0.0","19766"
"Joe Willis","- - -","0.8","1014009"
"Matt Magill","- - -","-0.7","3950"
"Zach Eflin","PHI","5.2","13774"
"Yohan Pino","- - -","1.0","6955"
"Rick Austin","- - -","-0.3","1000374"
"Ossie Orwoll","PHA","0.2","1009865"
"Johnny Couch","- - -","4.7","1002666"
"Dave Lemanczyk","- - -","6.5","1007511"
"Wally Hebert","- - -","5.2","1005570"
"Mike Barlow","- - -","-0.1","1000553"
"Tony McKnight","- - -","0.4","1008602"
"Randy Niemann","- - -","1.1","1009589"
"Ben Stephens","- - -","0.7","1012486"
"Bill Morrell","- - -","-0.2","1009198"
"Larry Carter","SFG","-0.4","1002019"
"Victor Zambrano","- - -","2.8","1237"
"Dave Johnson","- - -","0.2","1006441"
"Myles Thomas","- - -","2.0","1012988"
"Daniel Mengden","OAK","2.4","16980"
"Marvin Freeman","- - -","4.1","1004326"
"Jay Witasick","- - -","3.9","1138"
"Gabriel Moya","MIN","0.0","16348"
"Mike Johnson","SDP","-0.1","1006486"
"Bob Ferris","CAL","-0.2","1004011"
"Webbo Clarke","WAS","0.0","1002316"
"Bruce Cunningham","BSN","1.3","1002879"
"Ernie Wingard","SLB","4.3","1014129"
"Ray Jarvis","BOS","0.7","1006364"
"Buddy Groom","- - -","7.1","143"
"Ernie Nevers","SLB","0.9","1009527"
"Don August","MIL","2.0","1000364"
"Robert Person","- - -","6.5","966"
"Willis Roberts","- - -","1.4","167"
"Vern Geishert","CAL","0.2","1004605"
"Jim Lillie","- - -","0.1","1007608"
"Brian Ellington","MIA","-0.2","17233"
"Dustin Moseley","- - -","2.0","7060"
"Marcos Mateo","- - -","-0.2","6869"
"Ray Francis","- - -","3.1","1004291"
"Chris Hatcher","- - -","0.2","3299"
"Chris Rusin","- - -","3.6","9895"
"Tony Armas Jr.","- - -","6.9","761"
"Bob Hasty","PHA","6.5","1005485"
"Bill Hart","- - -","10.0","1005438"
"Esteban Loaiza","- - -","29.3","1310"
"Justin Nicolino","MIA","0.5","11754"
"Charlie Frye","PHI","0.2","1004377"
"Red Murff","MIL","0.1","1009342"
"Tyler Anderson","- - -","5.8","12880"
"Bob Sykes","- - -","0.6","1012798"
"Marlin Stuart","- - -","1.1","1012642"
"A.J. Cole","- - -","0.5","11467"
"Ed Wells","- - -","9.7","1013766"
"Dwayne Henry","- - -","-0.1","1005670"
"Dick Coffman","- - -","11.2","1002391"
"John Halama","- - -","7.1","1080"
"Brett Tomko","- - -","16.4","1056"
"Jeremy Hefner","NYM","2.2","1989"
"Horacio Ramirez","- - -","3.3","110"
"Ike Van Zandt","- - -","-0.2","1013365"
"Chet Covington","PHI","0.2","1002684"
"Paul Zahniser","- - -","4.1","1014411"
"Bob Barthelson","NYG","-0.2","1000623"
"Jeff Bettendorf","OAK","-0.2","1000930"
"Kanekoa Texeira","- - -","0.2","334"
"Scott Mullen","- - -","-0.4","618"
"Eric Fornataro","STL","0.0","7042"
"Arnold Leon","- - -","-0.2","5595"
"Julio Manon","- - -","-0.4","1732"
"Luke Putkonen","DET","0.0","6736"
"Jose Ceda","FLA","0.0","2377"
"Dan Smith","TEX","-0.1","1012120"
"Aaron Slegers","- - -","0.3","15231"
"Ranger Suarez","PHI","0.2","17277"
"Ashur Tolliver","- - -","0.0","10044"
"Roy Wilkinson","- - -","2.8","1013961"
"Mike McQueen","- - -","-0.5","1008680"
"Johnny Marcum","- - -","14.0","1008103"
"Bob Chesnes","PIT","2.6","1002180"
"Rudy Minarcin","- - -","-0.2","1008972"
"Bill MacDonald","PIT","0.9","1007899"
"Kemp Wicker","- - -","0.0","1013919"
"Dick Harley","BSN","-0.2","1005368"
"Jose Santiago","- - -","-0.6","1011442"
"Danny Murphy","CHW","-0.7","1009354"
"Eddie Bane","MIN","0.8","1000506"
"Zach Day","- - -","2.6","1496"
"Carlos Reyes","- - -","-0.1","1721"
"Bill Day","- - -","0.4","1003094"
"Bill Moran","CHW","-0.5","1009145"
"Phil Collins","- - -","10.2","1002461"
"Andrew Suarez","SFG","0.7","18300"
"David West","- - -","2.1","1013799"
"Eddie Gaillard","- - -","-0.1","1004431"
"Daniel Stumpf","- - -","0.3","13780"
"John Bale","- - -","1.7","864"
"Johnny Welch","- - -","6.9","1013756"
"Maury Kent","BRO","-0.1","1006853"
"Ken Dixon","BAL","3.3","1003331"
"Bert Cole","- - -","2.3","1002412"
"Joe Martina","WAS","0.7","1008176"
"Robert Gsellman","NYM","2.3","13696"
"Gorman Heimueller","OAK","0.5","1005592"
"Len Whitehouse","- - -","-1.0","1013885"
"Dario Veras","- - -","-0.3","1013403"
"Jim Winn","- - -","-1.3","1014140"
"Omar Olivares","- - -","11.9","1009771"
"Pedro Astacio","- - -","27.1","862"
"Freddy Peralta","MIL","2.9","18679"
"Mike Buddie","- - -","0.2","678"
"Jim Brower","- - -","0.7","313"
"Mark Ballinger","CLE","0.2","1000494"
"Jay Jackson","- - -","0.0","7432"
"Tim Mayza","TOR","0.6","15042"
"Aaron Poreda","- - -","0.1","4313"
"Wingo Anderson","CIN","-0.2","1000246"
"Ed Mars","SYR","1.0","1008132"
"Vern Kennedy","- - -","14.9","1006851"
"Dave Fleming","- - -","5.3","1004145"
"Andrew Triggs","- - -","1.5","13533"
"Carlos Silva","- - -","10.4","973"
"Mike Pelfrey","- - -","13.8","5203"
"Steven Brault","PIT","1.9","15291"
"Rick Helling","- - -","13.0","58"
"Lou Polli","- - -","-0.3","1010424"
"Fred Wenz","- - -","-0.5","1013781"
"Pat Rapp","- - -","11.9","1010700"
"Mickey Mahler","- - -","3.2","1007987"
"John Coleman","- - -","5.1","1002424"
"Jesse Biddle","- - -","-0.2","11437"
"Bill Hubbell","- - -","8.4","1006122"
"David Pauley","- - -","0.4","3625"
"Brian Bruney","- - -","-0.1","1929"
"Clayton Mortensen","- - -","-0.8","3166"
"Dana Kiecker","BOS","2.4","1006890"
"Doug Gallagher","DET","0.1","1004449"
"Jack Gorman","PIT","0.2","1004884"
"Ricky Stone","- - -","-1.6","576"
"Ken Clay","- - -","0.4","1002328"
"Nate Bump","FLA","-0.6","1755"
"Pedro Borbon","- - -","0.1","1289"
"John Thomson","- - -","19.6","453"
"Jimmy Serrano","KCR","0.3","2491"
"Kyle Kendrick","- - -","5.5","6230"
"Tyler Mahle","CIN","3.3","16358"
"George Winn","- - -","0.4","1014138"
"Shawn Hill","- - -","3.5","1882"
"Earl Caldwell","- - -","2.3","1001829"
"Tim Conroy","- - -","0.7","1002543"
"Jesus Colome","- - -","-0.3","1198"
"Wandy Peralta","- - -","-0.4","14295"
"Josh Tomlin","- - -","6.8","9388"
"Giovanni Carrara","- - -","-0.6","643"
"Hunter Cervenka","- - -","0.0","10510"
"Bill Champion","- - -","3.9","1002127"
"Jim Hackett","STL","0.4","1005178"
"Brad Hennessey","SFG","0.6","3720"
"Lloyd Allen","- - -","-0.9","1000152"
"Pat Carney","BSN","0.1","1001975"
"Bill Werle","- - -","6.3","1013786"
"Sam Nahem","- - -","0.7","1009441"
"Ken Gables","PIT","2.8","1004417"
"Bill Gallagher","- - -","0.5","1004446"
"Eddie Fusselback","STL","0.2","1004411"
"Bill Haywood","WAS","-0.2","1005536"
"Fred Rath","CHW","-0.3","1010706"
"Ralph Garcia","SDP","0.0","1004510"
"Bryan Kelly","DET","0.0","1006796"
"Ben Hayes","CIN","-0.3","1005523"
"Tim Dillard","MIL","-0.1","5518"
"Matthew Festa","SEA","-0.2","19330"
"Bill Bordley","SFG","-0.3","1001200"
"Harry Kimberlin","SLB","-0.5","1006914"
"Mark Mercer","TEX","-0.2","1008777"
"Justin Shafer","- - -","-0.5","16132"
"Jason Childers","TBD","0.0","2379"
"Orville Jorgens","PHI","2.6","1006623"
"Jim Lindsey","- - -","1.9","1007632"
"Chris Reitsma","- - -","5.1","348"
"Buck Freeman","CHC","0.2","1004317"
"Lou Sleater","- - -","-0.4","1012065"
"Harry Wheeler","- - -","0.0","1013837"
"Colten Brewer","- - -","-0.2","12997"
"Alex Burnett","- - -","0.0","4065"
"Jeff Suppan","- - -","20.8","633"
"Dave Beard","- - -","-0.4","1000716"
"Dane Johnson","- - -","0.0","1006443"
"Colin Poche","TBR","0.6","19403"
"Colby Lewis","- - -","13.7","1259"
"Chris Michalak","- - -","-0.3","1415"
"Carroll Sembera","- - -","-0.8","1011740"
"Jonathan Sanchez","- - -","6.3","7507"
"Bill Short","- - -","0.8","1011929"
"Gene Harris","- - -","0.1","1005414"
"Jeff Weaver","- - -","23.1","503"
"Martin Perez","- - -","10.9","6902"
"John Caneira","CAL","-0.4","1001912"
"Larry Miller","- - -","1.2","1008914"
"Todd Ritchie","- - -","9.8","253"
"Roy Sherid","NYY","2.5","1011874"
"Kip Wells","- - -","10.4","1012"
"Dan Schneider","- - -","-0.9","1011592"
"Shawn Barton","- - -","-0.2","1000633"
"Mike Paxton","- - -","6.3","1010091"
"Kirt Ojala","FLA","-0.1","1009755"
"Juan Nicasio","- - -","8.7","7731"
"Moe Burtschy","PHA","-0.8","1001738"
"Josias Manzanillo","- - -","1.0","996"
"Juan Nieves","MIL","5.4","1009594"
"Mike Smith","- - -","-0.1","1012182"
"Kyle Peterson","MIL","1.6","1010235"
"Bob Sebra","- - -","4.0","1011709"
"JC Ramirez","- - -","-0.2","8302"
"Jeff Ballard","- - -","2.6","1000490"
"Shawn Estes","- - -","18.0","873"
"Chris Narveson","- - -","2.3","2141"
"Nick Tepesch","- - -","0.6","11716"
"Gary Christenson","KCR","-0.4","1002212"
"Harry Eccles","PHA","0.0","1003656"
"Fred Miller","BRO","-0.4","1008896"
"Ed Trumbull","WSN","0.0","1013206"
"Bob Tufts","- - -","-0.1","1013217"
"Dick Littlefield","- - -","4.5","1007661"
"Luke Weaver","- - -","5.4","16918"
"Danny Friend","CHI","4.3","1004356"
"George Boehler","- - -","-0.6","1001114"
"John Barfield","TEX","0.6","1000538"
"Nick Hagadone","CLE","0.6","1351"
"Gary Serum","MIN","2.5","1011755"
"Don Gordon","- - -","0.3","1004873"
"Dave Mlicki","- - -","8.4","569"
"Paul Gregory","CHW","0.5","1005026"
"Alan Hargesheimer","- - -","0.8","1005357"
"Jorge Sosa","- - -","1.4","1228"
"Bill Faul","- - -","0.0","1003957"
"Julio Gonzalez","WAS","-0.5","1004837"
"Bryan Hickerson","- - -","1.5","1005767"
"Jaime Navarro","- - -","22.9","1009465"
"Jay Aldrich","- - -","-0.2","1000117"
"Vince Velasquez","- - -","7.3","11189"
"Frank Herrmann","- - -","-0.1","7960"
"Ariel Miranda","- - -","0.2","17526"
"Bob Miller","- - -","0.4","1008876"
"George Lyons","- - -","0.1","1007882"
"Tiny Osborne","- - -","3.8","1009871"
"Tom Parsons","- - -","0.1","1010031"
"Mark Knudson","- - -","1.7","1007065"
"Jerry Janeski","- - -","2.0","1006356"
"Joe Bitker","- - -","-0.2","1000999"
"Chris O'Grady","MIA","0.0","13818"
"Al Clauss","DET","-0.3","1002323"
"Jim Dunegan","CHC","-0.3","1003560"
"Jack Jenkins","- - -","-0.5","1006389"
"Al Stanek","SFG","-0.3","1012398"
"Bob Terlecki","PHI","-0.4","1012919"
"Bill Kennedy","- - -","3.5","1006834"
"Dave Bush","- - -","10.2","4635"
"Freddie Toliver","- - -","2.4","1013102"
"Vito Valentinetti","- - -","-1.4","1013330"
"Sam Hinds","MIL","0.1","1005842"
"Pat Venditte","- - -","0.0","7108"
"Virgil Cheeves","- - -","0.6","1002174"
"Sherman Jones","- - -","-0.1","1006592"
"Ron Villone","- - -","4.2","1010"
"Cloyd Boyer","- - -","-0.4","1001281"
"Jake Buchanan","- - -","-0.3","10962"
"Steve Eddy","CAL","0.1","1003664"
"Josh Kinney","- - -","0.2","3638"
"Hal Erickson","DET","0.0","1003808"
"By Speece","- - -","1.6","1012311"
"Mike Wegener","MON","1.0","1013726"
"Tom Baker","- - -","0.0","1000468"
"Bill Laxton","- - -","-2.8","1007411"
"Roy Meeker","- - -","0.8","1008723"
"Armando Reynoso","- - -","8.6","72"
"Jim Brown","- - -","-0.6","1001526"
"Brian Anderson","- - -","10.7","44"
"Brad Lincoln","- - -","0.4","4241"
"Brian Johnson","BOS","0.5","14272"
"Wilbur Good","NYH","-0.1","1004865"
"Ray Tift","NYH","0.2","1013064"
"Paul Thormodsgard","MIN","2.6","1013036"
"Zac Curtis","- - -","-0.5","16684"
"Rich Troedson","SDP","0.4","1013189"
"Crese Heismann","- - -","-0.1","1005604"
"Don Heinkel","- - -","0.5","1005595"
"Greg McCarthy","SEA","-0.3","1008370"
"Lance Davis","CIN","1.3","1003065"
"Leonel Campos","- - -","0.0","12277"
"Mark Petkovsek","- - -","2.5","1010242"
"Abe Bowman","CLE","-0.1","1001263"
"Forrest More","- - -","0.3","1009155"
"Carlos Fisher","CIN","0.1","9832"
"Eddie Bonine","DET","0.1","5890"
"Mark Hutton","- - -","-0.2","1006245"
"Warren McLaughlin","- - -","0.2","1008620"
"Eddie Dyer","STL","1.2","1003614"
"Jerry Spradlin","- - -","2.8","1012353"
"Boots Poffenberger","- - -","1.7","1010410"
"Willie Banks","- - -","4.2","1434"
"Rick Anderson","- - -","0.4","1000241"
"Bob Smith","- - -","1.0","1012103"
"Jace Fry","CHW","1.2","16159"
"Justin Anderson","LAA","0.8","16201"
"Scott Munter","SFG","0.1","3470"
"Doc Amole","- - -","1.3","1000211"
"Hank Johnson","- - -","2.8","1006461"
"Corey Thurman","TOR","-0.6","1324"
"Andy Carter","PHI","-0.6","1002012"
"Eric Lauer","- - -","2.9","19316"
"Dan Daub","- - -","6.2","1003003"
"Gary Majewski","- - -","0.8","2131"
"Jose Mercedes","- - -","4.1","396"
"Steve Parris","- - -","5.8","1316"
"Johnny Stuart","STL","-0.1","1012640"
"Les Munns","- - -","-0.9","1009325"
"Emmett O'Neill","- - -","-0.1","1009807"
"Dick Brodowski","- - -","-1.0","1001462"
"Karl Drews","- - -","6.9","1003499"
"John Montague","- - -","0.9","1009060"
"Bill Swaggerty","BAL","0.2","1012751"
"Yhency Brazoban","- - -","0.2","2150"
"Tyler Duffey","MIN","4.9","13758"
"Cody Anderson","CLE","1.3","12799"
"Lil Stoner","- - -","7.0","1012570"
"Petie Behan","PHI","1.8","1000780"
"Mike Holtz","- - -","1.5","920"
"Erv Brame","PIT","6.7","1001338"
"Gene Fodge","CHC","0.2","1004190"
"Jerry Fahr","CLE","0.0","1003901"
"Rick Greene","CIN","-0.1","1005010"
"Evans Killeen","KCA","0.0","1006903"
"Bill Knowlton","PHA","0.0","1007057"
"Willie Ludolph","DET","0.0","1007814"
"Matt Duff","STL","-0.1","1565"
"Ben Cardoni","BSN","-0.2","1001940"
"Rocky Childress","- - -","0.1","1002189"
"Gene Moore","- - -","-0.1","1009109"
"J. O'Neill","BKA","0.2","1009811"
"Tad Quinn","PHA","-0.1","1010611"
"Santo Alcala","- - -","0.2","1000110"
"Chris Holt","- - -","8.9","1005983"
"Nick Christiani","CIN","-0.3","10332"
"Foster Edwards","- - -","0.6","1003686"
"Mike Duvall","- - -","-0.3","1003603"
"Darin Downs","- - -","0.2","5903"
"Kevin Walker","- - -","0.2","1060"
"Johnny James","- - -","-0.8","1006351"
"Bruce Egloff","CLE","0.1","1003706"
"Steve Simpson","SDP","0.1","1011998"
"Buzz Stephen","MIN","0.1","1012489"
"Jason Grimsley","- - -","5.6","602"
"Nick Martinez","TEX","0.5","12730"
"Reynaldo Lopez","- - -","5.3","16400"
"Ed Hodge","MIN","0.9","1005882"
"Jeff Bittiger","- - -","-0.7","1001000"
"Trey Hodges","ATL","-0.2","1608"
"Greg Burke","- - -","0.0","6282"
"Norman Plitt","- - -","-0.3","1010396"
"Hal Manders","- - -","-0.3","1008053"
"Frank Pearce","PHI","0.7","1010103"
"Edwin Jackson","- - -","17.7","1841"
"Brian Denman","BOS","0.4","1003205"
"Scott Proctor","- - -","-1.6","1911"
"Tim McNamara","- - -","2.9","1008661"
"Ed Hughes","BOS","0.3","1006153"
"Dick Drott","- - -","0.6","1003511"
"John Ericks","PIT","1.3","1003809"
"Don Johnson","- - -","4.2","1006448"
"Ron Meridith","- - -","-0.5","1008782"
"Frank Fleet","- - -","0.9","1004142"
"Henry Luff","NHE","0.4","1007822"
"Tony Welzer","BOS","1.6","1013775"
"Mike Bruhert","NYM","2.1","1001581"
"Jerry Ujdur","- - -","0.0","1013269"
"Dick Braggins","CLE","-0.1","1001332"
"Jim McKee","PIT","-0.1","1008585"
"Bobby Ayala","- - -","5.2","1000384"
"Dick Conway","- - -","1.6","1002552"
"Darrell Sutherland","- - -","-1.0","1012737"
"Armando Galarraga","- - -","0.9","4222"
"Gary Neibauer","- - -","-2.1","1009486"
"Phil Maton","- - -","0.8","18064"
"Jakob Junis","KCR","3.8","13619"
"Jose Cecena","TEX","-0.2","1002097"
"Billy Brewer","- - -","-0.7","1001404"
"Chris Stratton","- - -","2.1","13761"
"Bill Beckmann","- - -","4.2","1000755"
"Jim Henry","- - -","0.0","1005673"
"Jeff Robinson","- - -","2.3","1011073"
"Pete Daniels","- - -","0.7","1002975"
"Nick Nelson","NYY","-0.1","20153"
"Erik Hiljus","- - -","1.0","919"
"Kohl Stewart","MIN","0.2","15502"
"Jake Aydelott","- - -","0.8","1000385"
"Ryan Wagner","- - -","0.2","1770"
"Bill Edgerton","- - -","-0.1","1003673"
"Ray Bare","- - -","3.0","1000536"
"Colin Rea","- - -","1.1","12317"
"Brian Tallet","- - -","1.1","1646"
"Vin Mazzaro","- - -","1.0","5231"
"Joe Kennedy","- - -","9.5","1217"
"Fred Kuhaulua","- - -","0.3","1007201"
"Alvin Morman","- - -","-1.1","1009193"
"Steve Toole","- - -","1.4","1013120"
"Sterling Hitchcock","- - -","13.3","824"
"Ken Mackenzie","- - -","-1.0","1007919"
"Mike Ignasiak","MIL","0.4","1006254"
"Herm Wehmeier","- - -","9.3","1013729"
"Gary Blaylock","- - -","1.0","1001065"
"Pat Misch","- - -","0.7","5909"
"Bob Hooper","- - -","3.6","1006001"
"John Strike","PHI","0.0","1012620"
"Art Whitney","- - -","0.0","1013906"
"Ben Lively","- - -","1.0","14932"
"Courtney Duncan","CHC","0.3","276"
"Rosario Rodriguez","- - -","-0.2","1011112"
"Jim Morris","TBD","0.0","1009213"
"Ian Snell","- - -","8.2","2227"
"Corky Valentine","CIN","2.0","1013325"
"Deolis Guerra","- - -","-0.3","8410"
"Brian Moehler","- - -","17.2","480"
"Rickey Keeton","MIL","-0.3","1006759"
"Daniel McCutchen","- - -","-0.9","263"
"Seth Morehead","- - -","2.2","1009158"
"Lucas Harrell","- - -","2.4","7541"
"Pete Burnside","- - -","2.1","1001718"
"Roberto Rodriguez","- - -","0.9","1011111"
"Jamey Wright","- - -","11.0","715"
"Jesse Jefferson","- - -","2.8","1006380"
"Chris Brock","- - -","-0.3","130"
"Mo Sanford","- - -","-0.1","1011433"
"Ken Schrom","- - -","3.0","1011620"
"Billy Milligan","- - -","0.0","1008942"
"Hod Lisenbee","- - -","5.2","1007651"
"Rudy Sommers","- - -","-0.1","1012277"
"Billy Burke","BSN","0.1","1001675"
"Chris Peters","- - -","0.7","1010225"
"Jeff Juden","- - -","2.5","1006643"
"Harry Burrell","STL","0.2","1001725"
"Harry Kane","- - -","0.0","1006687"
"Scott Karl","- - -","10.1","1006703"
"Brad Havens","- - -","2.3","1005507"
"Angel Guzman","CHC","0.9","2145"
"Justin Miller","- - -","1.0","1313"
"Bob Mabe","- - -","0.9","1007896"
"Ross Ohlendorf","- - -","1.9","8268"
"Dutch McCall","CHC","0.9","1008357"
"Kevin Brown","- - -","0.3","1001535"
"Silvino Bracho","ARI","-0.1","15051"
"Joe Hudson","- - -","0.3","1006138"
"Elieser Hernandez","MIA","0.1","16933"
"Carlos Almanzar","- - -","0.2","308"
"Randy Sterling","NYM","0.1","1012504"
"Dean Kremer","BAL","0.7","19350"
"Marv Rotblatt","CHW","-0.3","1011237"
"Bob Blewett","NYG","0.2","1001072"
"Travis Bergen","- - -","-0.2","18581"
"Perci Garner","CLE","0.1","10887"
"Armando Almanza","- - -","-0.9","507"
"Tom Makowski","DET","-0.2","1008008"
"Don Minnick","WAS","0.2","1008981"
"Tom Thobe","ATL","0.0","1012960"
"Jose Dominguez","- - -","-0.5","11571"
"Taylor Phillips","- - -","1.3","1010298"
"Ed Gill","WAS","-0.2","1004711"
"Ensign Cottrell","- - -","-0.2","1002665"
"Jason Davis","- - -","3.3","1598"
"Adam Conley","MIA","2.5","14457"
"Scott Scudder","- - -","0.6","1011699"
"Rodrigo Lopez","- - -","11.2","150"
"Jeff Manship","- - -","0.2","6865"
"Bob McGraw","- - -","2.0","1008540"
"Claudio Vargas","- - -","3.3","1695"
"Paul Wagner","- - -","5.5","1013490"
"Vladimir Nunez","- - -","1.5","532"
"Russ Swan","- - -","-0.5","1012758"
"Cha Seung Baek","- - -","3.6","8214"
"Javier Martinez","PIT","-0.3","1008172"
"Jennings Poindexter","- - -","0.2","1010413"
"Ike Pearson","- - -","-2.0","1010110"
"Dave Williams","- - -","0.9","1013"
"Jack Urban","- - -","2.7","1013297"
"Sugar Cain","- - -","4.9","1001822"
"Kam Mickolio","- - -","0.5","9513"
"Jackson Stephens","CIN","-0.3","14420"
"Jim Mann","- - -","-0.2","566"
"Todd Wellemeyer","- - -","0.5","1709"
"Bobby Witt","- - -","27.8","1014170"
"Elmer Singleton","- - -","1.1","1012009"
"Adam Morgan","PHI","2.1","12580"
"Ramon Garcia","- - -","0.0","1004511"
"Wes Benjamin","TEX","0.1","19243"
"Edwin Moreno","SDP","-0.3","7993"
"Floyd Wooldridge","STL","-0.2","1014251"
"Bubba Harris","- - -","-0.2","1005403"
"Jack Curtis","- - -","1.5","1002904"
"Bill Bayne","- - -","2.8","1000701"
"Brad Halsey","- - -","2.4","4760"
"Ryan O'Rourke","- - -","0.1","10976"
"Hipolito Pena","- - -","-0.6","1010145"
"Bill Cristall","CLE","-0.1","1002776"
"Frank Watt","PHI","1.1","1013685"
"Asa Brainard","- - -","7.3","1001334"
"Doug Mathis","TEX","-0.3","3944"
"Dave Haas","DET","-0.4","1005170"
"Joe Cascarella","- - -","4.1","1002031"
"Jeff Fulchino","- - -","0.3","3532"
"Tyler Danish","CHW","-0.3","15126"
"Slim Emmerich","NYG","0.3","1003771"
"Chippy Gaw","CHC","0.0","1004580"
"Bill Harman","PHI","0.0","1005370"
"Ralph McConnaughey","IND","-0.4","1008407"
"Floyd Stromme","CLE","-0.3","1012628"
"Mike Gosling","- - -","-0.5","2204"
"Nick Gardewine","TEX","0.0","16513"
"Juan Cerros","CIN","0.1","1839"
"Kenny Greer","- - -","-0.2","1005018"
"Jamie Brewington","- - -","0.6","1001411"
"Nick Blackburn","MIN","3.8","4270"
"Robbie Erlin","- - -","3.6","10354"
"Gordon Rhodes","- - -","8.5","1010885"
"Eric Hillman","NYM","1.3","1005830"
"Julio Valera","- - -","3.3","1013331"
"Cliff Fannin","SLB","6.3","1003921"
"Ricky Bones","- - -","5.3","1001161"
"Ariel Prieto","- - -","3.9","1010536"
"Mark Redman","- - -","15.9","491"
"Jose Ramirez","- - -","-0.7","10171"
"Scott Olsen","- - -","4.7","4529"
"Zack Godley","- - -","5.7","14862"
"Esmerling Vasquez","- - -","0.1","5280"
"Kevin Foster","- - -","2.1","1004251"
"Fred Fussell","- - -","3.5","1004412"
"Harry Kelley","- - -","7.1","1006773"
"Scott Sanders","- - -","7.6","1011423"
"Eddie Erautt","- - -","1.0","1003802"
"Bill Hughes","PHA","0.0","1006149"
"Nub Kleinke","STL","0.5","1006994"
"Craig Skok","- - -","-0.6","1012041"
"Troy Brohawn","- - -","0.0","1110"
"Shane Komine","OAK","-0.4","4754"
"Carl Ray","PHA","-0.4","1010721"
"Mike Birkbeck","- - -","3.0","1000981"
"George Cobb","BAL","3.4","1002375"
"Ryan Weber","- - -","0.3","10160"
"Royce Lint","STL","0.3","1007640"
